-9.558287807490650767e-02
-4.298252715138126678e-01
-2.338075459087166630e-01
-1.902530138914405589e-01
-4.084714324547600306e-02
-8.572051429142835133e-02
-3.382320180182034619e-01
1.961310699979462724e-01
4.629123797096768023e-01
1.389695845145971775e-01
1.298429366497991788e-01
