1.698344402630641015e-01,3.095492269601566315e-01,-3.746672067787219507e-01,2.450446376764870426e-01,-3.246527229456454000e-01,-9.055029406779978307e-02,-3.496144592488950598e-01,-2.709802829293493920e-01,-2.200018862808961473e-01,-3.886596912251989444e-01,-6.589369944013762428e-03,-2.926240602480085773e-01,-2.125071026406928631e-01,7.056091900340902834e-01,-6.776241636424791270e-01,-1.060592642010037778e+00,-6.576571461498181836e-01,3.936825711168212560e-01,-4.296053660436122135e-01,2.725838700169568862e-01,2.357279465915750882e-01,-7.340295673349106487e-01,3.723789888233752787e-01,-4.160849631159006107e-02,2.426371432499233732e-02,-4.229661022376889901e-01,-2.716376569994533030e-01,-3.697034585768549375e-01,-2.630606508064571303e-01,1.534261767642747520e-01,1.930973201366364411e-01,9.546560327426175663e-01,8.658824396781481525e-01,-1.176195733048516351e-01,-9.444407311458317134e-01,-6.786259376502287166e-01,2.402253088444697773e-02,-3.631959376233192538e-01,-4.347246295975772390e-01,-2.573571109542870938e-01
-7.121531327067717188e-01,1.788295303878301712e-01,-3.673439560695407335e-01,-3.925379530704548592e-01,7.043756973636445817e-01,2.943377001919391112e-01,-4.629598075973574423e-01,1.697869330598041071e-01,-2.508155688073672798e-02,-1.535744574451747002e-01,-4.175556994671988931e-01,6.617140444362947793e-01,3.421284251578242674e-01,-2.738328658464283527e-01,8.603416708775685207e-01,-6.762902792567314636e-01,-4.900243802431520357e-01,6.255552577299148265e-01,7.402907485065204352e-01,-4.341683379753673577e-01,-6.099581072579760010e-02,-1.644709728061807263e-01,3.284993688395356215e-01,-3.261204189130584297e-01,1.227558338622579959e-01,4.519734237052479009e-01,4.770691629054056859e-01,-5.823640522809373499e-01,-4.753269043175136765e-01,-4.191929797239485889e-01,1.025760371247920411e+00,2.132990957029843315e-01,-4.044799754265441805e-01,-3.330829992773096659e-01,1.737590183962176571e-01,-3.772233513954482143e-01,-2.891184862890293639e-01,-2.369935026074537210e-01,-4.954487797221856504e-01,-4.491885477776614288e-01
4.965349224730965932e-02,9.364626815300335083e-02,-3.372516614976758809e-01,-1.303348483789362744e+00,-2.180041300650447378e-01,6.464525660261589701e-01,8.325350165776101985e-01,-4.726486556106094805e-01,1.420035846983336292e-01,3.673005062581414237e-01,-4.780133824610717230e-01,-3.859139767406372101e-01,-3.960106856220355631e-01,-5.610102093486075692e-01,-6.792128081936000816e-01,9.390934843127174414e-01,2.587670687299225003e-01,-2.604432373161336689e-01,5.477181344645400962e-01,-2.226899017548631191e-02,4.986703455838047416e-01,7.331420495244934943e-02,5.268057253766694759e-01,4.663820400310598746e-01,4.249446387063028352e-01,-4.326250452844548899e-02,-1.151532465069039085e-01,-3.291817601703084240e-01,-7.301270815691479621e-02,3.400797437006531920e-01,-1.022773647332683028e-01,1.436907501628406914e-01,-3.589232439803490271e-01,-4.698335459825236232e-02,3.323317545614480339e-01,-7.162922781563798580e-01,-5.031878586638503098e-02,7.957383227523012748e-02,3.154492095502811067e-01,-6.583653133090621168e-01
-1.513925069543447799e-01,-3.472345208208335587e-01,-3.337872482327365886e-01,-9.272567483960088286e-02,8.985921595708025178e-01,-1.198422274274433680e-01,1.359058466314310154e-01,-4.012512393511002418e-01,6.152343820356442894e-02,4.288292800645053804e-01,8.597286411771961623e-01,-2.820325428902985543e-01,-3.485028469082802616e-01,1.071813982124637521e+00,3.068409240380144398e-01,9.397015372322484184e-02,2.566548543273697858e-01,-4.257282936027129150e-02,3.775541785599539346e-01,4.021554540443610937e-01,-3.335868076845417418e-01,4.304942761919501870e-01,-4.710442436373087349e-01,-1.923128481650119292e-01,-9.043267215461135988e-01,-8.089741559081856659e-01,-1.343554179854617170e-01,-2.605556249702501992e-01,-2.139611857657015004e-01,3.475698684863511856e-01,4.820551471477530492e-01,2.357792104403241273e-01,9.636286750047781124e-01,5.017649944780999682e-01,-3.524211163874041430e-01,-4.406234962238085862e-01,-3.040533627195791677e-01,2.537528479181735408e-01,-2.347175451687553704e-01,-4.963207092336330839e-01
1.702425558765425506e-01,3.716135581717187886e-02,3.572300209391149894e-01,4.919529249106521784e-01,-7.052116633728291450e-01,-8.710712892681587993e-02,-6.314246707771554723e-01,-1.275689202891202856e-01,1.011667944550956044e-01,-4.011617801459558819e-01,3.491461947891084244e-02,1.866575994732936131e-02,-5.346497823457948551e-01,2.043733763073577459e-01,5.923354006741936573e-01,3.804875248655857356e-01,-1.116148971440473620e-01,1.321257731313523753e-01,-3.511443724404369471e-01,-6.411472731702759775e-01,-6.147614871626982946e-01,7.466499740954835040e-01,-7.291060216565512508e-01,3.911394878829973498e-01,8.808801549702796607e-02,6.627219113029721165e-02,-2.030578156109258681e-01,4.291277380503967787e-01,-3.989635160552511967e-02,-6.264260374761931871e-01,-2.223702866679849732e-01,-7.021549116616141450e-01,-9.797588644217207487e-02,2.090195375195637584e-01,3.783382217781944452e-03,-5.300080156995620739e-02,2.911419447061745491e-01,5.312999642373578135e-01,1.408872472219792685e-02,9.324570907387264018e-01
-2.845155258945085142e-01,-4.263184630279098219e-01,2.269994645388581089e-01,-3.372745581458571063e-01,1.965687606961501882e-02,-6.920103033823428174e-01,3.880460597795524769e-01,1.003216683764956429e-01,-4.160145322523302602e-01,4.838324011064060737e-01,-6.870416024286689349e-02,-8.072706761529217095e-03,-2.402687141682088579e-01,1.796051905850504782e-01,5.812977150321597675e-01,6.688979361017249881e-01,4.719460452539094297e-01,-2.418845488496821627e-01,4.776585786054660110e-01,-9.010517876584677177e-01,-3.429556100379397843e-01,-4.258226696546504320e-01,3.213910298269113258e-02,3.977916997375519070e-01,6.771231483555269215e-02,2.766486787220591159e-01,1.404487484675804421e+00,-9.130382315773333257e-02,-3.635594919575961259e-01,3.738554089516772927e-01,7.606350930827479595e-02,-4.799545959554639696e-01,3.092422237324715106e-01,1.561313964576412083e-02,1.895669862654415783e-01,7.072974079580199858e-01,2.901260368996309014e-01,5.368968315347343034e-02,-9.639154664931766370e-02,-5.360591497925536464e-01
-2.491533955942012157e-01,-9.074123522713702095e-02,2.376334957793044267e-01,6.100349396256248280e-01,-3.202335803000970205e-01,5.734019540026368267e-01,8.684388465876053953e-01,8.092663356871681035e-01,-6.367078165321320427e-01,-3.654686366196168157e-01,-2.423736056583156162e-02,2.973277758715741625e-01,6.376752274274612997e-01,-6.668297344932845316e-01,-1.471508150645670365e-01,-3.520783933227941698e-01,6.833666041783087453e-02,-8.303991600684603736e-01,2.059939961366027972e-01,-2.164406208535555320e-01,-3.950978126609759333e-01,-2.629415430137598819e-01,-1.969119395496994884e-01,-4.090078071249358405e-01,-4.808408940599307770e-03,-3.980236328155947745e-01,1.013375801049546387e+00,-2.324837046724922973e-01,-2.717101905064350093e-02,3.116260188042112578e-01,-8.779888428726512206e-01,-1.030400369876589423e-01,4.197882417498984692e-02,6.002939164966385466e-01,-6.882600627370315527e-01,1.606433693500270987e-01,5.461063873116202005e-01,6.595347834178009593e-05,5.293125339299783461e-01,5.187663225118580579e-01
6.958275167934055982e-01,-3.418342913070350764e-01,3.833950474442883727e-01,-3.174423167363821241e-01,-5.469954768331425354e-01,-7.141436882661082730e-02,-3.074623902398694597e-02,2.922164233611755924e-01,-2.865410555868046494e-01,-5.364536261702520514e-01,8.396299266149280793e-01,-3.738970845091971196e-02,-3.282606440568937578e-01,-4.109359953708371371e-01,2.836373914859037226e-01,1.039837827841005591e-01,-1.165898162627526380e-01,1.360841720915119124e-01,-9.299834830668260444e-02,-1.118424648753256617e-01,-4.601361004210671179e-01,3.124969710382658958e-02,5.268328277813064675e-01,-4.066915282567910017e-01,5.099918006778592083e-01,-2.485394843263236953e-01,-1.837856747298099724e-01,7.634128339387020734e-01,-4.882500123638543882e-02,-3.946023026093919972e-01,1.131855291833030464e-01,6.977226576721770046e-01,-5.482797042249298869e-01,-5.413017819171312972e-01,2.121651899875319214e-01,7.400723420370270977e-01,-2.554221590635176176e-01,-1.538414243017449667e-01,-5.919021404293169780e-02,4.163727047031238193e-01
-5.808592534329223289e-01,3.064531755458062556e-01,4.252116285446182475e-01,4.958165963085105904e-02,1.026691303347049417e-01,1.402259923073044812e-01,-5.454778954348237230e-01,4.134429560792933778e-01,-4.332659240720120319e-01,4.504756705771490455e-01,-3.172842841323954000e-01,2.209241202941620852e-01,-5.509849699935546186e-01,-4.624266338375603302e-01,-4.469087127145841554e-01,1.858265590780454335e-01,3.179720057067030731e-02,7.048615704623869549e-01,-6.036961065713642993e-01,4.024305194742531788e-01,2.321403430484643149e-01,3.617043764485432245e-02,-4.887513614365079917e-01,5.378512648232380844e-01,7.980432458189765654e-01,2.695236054415474647e-01,1.552558522297013410e-01,2.715797950137504788e-02,5.333807136659889786e-02,5.237021607826776448e-02,-7.123548885151392840e-02,-5.604522892640248499e-02,4.194613218545655345e-03,-5.058066452988815298e-01,-7.514728896350642007e-01,-7.696993346152430915e-02,-2.905783206892887383e-01,1.988301311276604311e-01,-8.778789168357518935e-02,-2.969447780221987077e-01
3.662676080960381442e-01,2.951255570575370135e-01,1.719337475739097232e-01,2.347235181282016914e-01,2.475881452118125214e-01,7.295393112619548148e-01,-4.650712092306751311e-01,3.041025933212656088e-02,3.913993249342045955e-01,-2.608518861675174216e-01,3.798657267398183879e-01,4.128152537817197931e-01,6.233416631746940828e-01,-1.372513392589358727e-01,4.844124745943583776e-01,-1.065626724408958725e-01,-9.008881911002895870e-02,-6.877097099139607428e-01,4.832759974238593492e-01,7.540064818780261025e-01,-1.453564493693724202e-01,-2.823573231990393704e-03,1.059501765195152295e-01,-4.805698388407753617e-03,-5.441735978817995312e-01,3.094696851852140607e-01,-1.458286228614517899e-01,7.502464092302418841e-01,1.211024062317776068e-01,-5.099531637401450990e-01,-2.872371880924117216e-01,-2.810772648464693879e-01,-2.518009538495896704e-01,-2.228144132643202768e-01,5.309211235818675663e-04,-2.902695367180682662e-01,-5.429381471436880990e-02,-8.669530864807377781e-04,4.491697734378190532e-01,-1.402016483439402217e-01
