-1.548822674951321199e-01
-2.244848068826944543e-01
2.592190800484820423e-01
3.488289102138729669e-01
-3.061529565524198082e-01
-2.253942563990515291e-01
2.914993291564780264e-01
-4.900183555251266254e-01
3.919421735231084503e-01
4.663249351284748379e-02
4.577422387711310714e-01
