5.674697689007881518e-01,1.577408567962484132e-01,1.228696620638488751e-01,1.393877728680058443e-02,-4.986254437317592242e-02,3.768416951742829535e-01,-3.740692722065798725e-01,3.798137243257813656e-01,2.975329513950683569e-01,-1.854100273237977159e-01,2.302311909400171497e-01,3.282026516325802779e-01,2.785988267155123377e-01,-3.338545877569667475e-01,-4.535947946389080609e-01,-4.024824311268442867e-01,-1.520423243676858882e-01,-5.443349185583092886e-01,-3.234022460825017320e-01,1.581123971692123265e-01,-1.353989990027184842e-01,-1.463932762921438778e-02,-3.976190793375594668e-01,3.235392119127857291e-01,4.137910603653290331e-01,-2.276612708549331510e-01,2.846695789308308355e-01,1.519458596594460420e-01,-1.952016378801444130e-01,-2.772757741452649971e-01,2.463603945031396236e-01,-5.072802319634460433e-02,-3.221461947764087119e-01,4.819183738692270347e-01,4.597409489951336664e-02,-4.638162040694931987e-01,2.126242839199621870e-01,3.471689237404810835e-01,4.609350506358297905e-01,1.918765578809105699e-01,-2.904385917008717177e-01,2.455793614131534519e-01,-5.401306851089335836e-01,2.919923114051062862e-01,-2.731783221360933878e-01,-2.520377293068005176e-01,4.044309772805805836e-01,-1.049415589321276432e-01,-2.962926570979904084e-01,1.967928191082293221e-01,2.699203420689817445e-01,2.954063214562832052e-01,-5.722106711551545183e-02,-2.992026558163293215e-01,-6.967454517143396864e-02,-1.299408111272368771e-01,-6.390869268946500203e-02,3.124812212874861217e-01,-3.646789862790249526e-01,2.100068872999936442e-01,4.776845086838505949e-01,-2.558074733409291257e-01,-3.937608136657696489e-01,4.859541477493703465e-02,1.989281927809713815e-02,1.717513018283320092e-01,2.576326740921462410e-01,-6.372822290141785806e-02,-3.844206015832930534e-01,-1.278048276327896360e-01,-5.510286103454118400e-01,3.357520692296097065e-01,-3.224864911806714085e-01,-4.349178924125575163e-01,3.041359111713783925e-01,2.132056109251094511e-02,-2.835231029927254287e-01,4.779673225555539640e-01,2.741239527721729338e-02,-3.839104298809207783e-01
2.260588745302188618e-01,-5.097714056907666214e-01,8.637381851580089309e-02,-3.577564137496018759e-01,3.148864581502049398e-01,-4.043614204687901448e-01,5.177743591168075810e-01,3.761488972670259390e-01,2.991570972788764049e-01,-3.987310627300297283e-01,-1.455693811984422152e-02,-4.864181055542750598e-01,9.558157575021992980e-02,-4.139601486680183351e-01,4.477735829262076139e-01,1.640778856282732456e-01,8.749026530749512420e-02,-4.333536952779338397e-02,-2.016537496598132251e-01,-2.908497953807815395e-01,-4.771959065287226243e-01,1.322977560351016879e-01,-4.826778433199004903e-01,3.539014622456917447e-01,2.081292426241548865e-01,4.071842333528562508e-01,-3.572594905010960387e-02,4.535096209986876591e-03,3.070118002649510625e-01,-4.043385549659739842e-01,1.679544330009776210e-01,1.305250606412279857e-01,-1.129521537825550065e-01,3.646420354237007722e-01,1.500101391664439010e-01,3.693658696362871474e-01,-1.002062520970093545e-01,-3.572910388152077399e-01,-3.224410504175471157e-04,4.713912680995650528e-01,-2.262176959427334710e-01,6.509932018536249143e-02,4.745404489005061732e-02,-3.375611130128235993e-01,-3.710325489052626602e-01,-2.962525113442753266e-01,3.770312935117818287e-01,-2.266496804812777599e-01,4.305722891211738457e-01,2.688133389596929490e-01,-4.173214567234317940e-01,3.944707754230319940e-01,4.474764207563800000e-01,-4.025925612141205145e-01,-1.097278532882278307e-01,1.201655712160721867e-01,-1.632090030457343799e-01,-1.062233259457461415e-01,-2.063736277182926238e-01,-4.648249537080114124e-01,-4.334227500898774621e-01,-6.390520031664068679e-01,-3.945186067687426745e-01,2.905173489689162336e-01,-2.707171635594735060e-01,-1.010363160440844593e-01,-6.360340545723086603e-02,2.995332032052130389e-01,1.472806653881672811e-01,4.267537061473313797e-01,-3.805883478129690189e-01,2.320835519574251382e-01,-4.925416533872845060e-01,-3.650693244638631429e-01,-3.859424178570676212e-01,-2.121592250123433276e-01,-4.121961609443404173e-01,3.212838978463370965e-01,2.981942628576375598e-01,-4.766357844095340385e-02
-2.195263512819351781e-01,-5.256641262454989638e-01,-2.288527532865534120e-01,2.798886714812632293e-01,1.724409906456795538e-01,-1.098585436829428545e-02,-2.033456615911365117e-02,3.061752509686166412e-01,4.063419898848281142e-01,1.219262394183856374e-01,-2.067283107598196779e-01,6.169440883673025233e-01,-1.812355354393749562e-01,-2.961575038476235155e-01,3.121076263146397300e-01,9.833760028781890483e-02,3.670876453586676136e-01,3.034125175869332725e-01,-3.075674012944660252e-01,-1.422033776233665447e-01,2.146172694090403565e-01,-2.100868388519376295e-01,-1.451554986804401703e-01,-3.739051811127966918e-01,2.647247147080060148e-01,-2.733869350020650540e-02,-3.595661735453700159e-01,-5.390818871399124385e-02,-4.576499525647647615e-01,1.300719326988295510e-01,6.322375159414066470e-01,-1.877338714413648302e-01,3.510485977855444806e-01,2.056986891828377628e-01,4.509046125589676740e-02,-5.415806424975602718e-02,-2.732432365997279899e-01,-1.092119876283246943e-01,7.303084006602325595e-02,3.030718373640788332e-01,-1.433235051948206495e-01,-1.322166055198627233e-01,-2.339688685690368697e-01,8.480856790151916624e-02,-3.518869549642177907e-01,2.051858964309962452e-01,-1.758516192586826177e-01,-1.000615490480573772e-01,-3.468493806277754832e-01,-5.675407539309278437e-01,-1.700657973247658994e-01,3.913901007424074319e-01,-4.863232701847430145e-02,2.561734181494728646e-01,-1.657332379018734703e-01,-3.932072235870467392e-01,5.379040331751554493e-01,7.998606894173662663e-02,-4.091434386088519948e-01,-3.910621905685679467e-01,-2.286135865828969049e-01,2.071797549983446785e-01,-1.790636095329514454e-01,-6.760454237490003404e-01,-3.409937876954239888e-01,1.687532102944867829e-01,3.960367348985543295e-02,5.877847573570590956e-02,-4.495172962847817644e-01,-1.364796419838531713e-02,-1.048558879842870911e-01,4.426743999423640719e-01,-2.435294662859475157e-01,-1.236882250446949133e-01,2.391626378200422121e-01,-4.430847500011406703e-01,-4.748079856381373087e-01,2.123071858514638532e-03,4.468242608044385444e-01,-7.644521394374607925e-02
-3.389834912467033501e-01,-9.528872100254989763e-02,-2.987669444113090211e-01,-4.535703949808718716e-01,2.188970073776453085e-01,-1.569840017212410788e-01,8.975476376555695246e-02,-2.797228466699534510e-01,1.081334489665277815e-01,-1.096714338154079760e-01,4.207393782039366981e-01,1.596946587518991989e-01,-4.594526971074844313e-01,5.536850099685591831e-01,3.145094411308577143e-01,1.057128538946687651e-01,5.892739051330306843e-01,2.643305092462599482e-01,-2.109132784258253013e-01,-5.041802234081589340e-01,-2.362164742930350225e-01,-3.044008896679947784e-01,-2.013297820099149427e-01,3.033520515426589848e-01,2.830750756975175531e-01,-3.123485189164152964e-01,-1.166360497974547605e-01,-1.271728334021322848e-01,-5.328850952771269772e-02,-9.016145214444631906e-02,-4.536135189455539618e-02,-2.496034371966658061e-01,3.425592125866825377e-01,-4.116323257757935339e-02,-4.671323478401414458e-02,-4.179751532944443460e-01,-3.528639739862517999e-01,1.089190306272788122e-01,4.421724827348509357e-01,-2.849969371691021824e-01,3.025742228782585599e-02,-1.024362801804960393e-01,-1.692306632044774939e-01,-2.667794524450506355e-01,1.225775808126801890e-02,3.816754561587176742e-01,-3.678959002188308958e-01,2.815324924578622157e-01,-3.025749594943822340e-01,1.471765934682096599e-01,-4.928154567001708508e-01,-7.746712758296120382e-02,6.507483767113467210e-02,-3.101683940586386079e-01,5.356174110048805836e-02,2.877474449419661906e-01,-4.182324100553021506e-01,-4.014637896123168237e-01,-6.298126668002831385e-01,-9.283313416038566079e-02,-7.714221510804344928e-02,-1.824817496745038958e-02,-2.549616661220008851e-01,2.432504543507960637e-01,4.237196514488500432e-01,-2.992898344349296039e-02,-3.644369201017633175e-01,-2.915237264072742529e-01,2.647524896934076444e-01,2.061982102343144219e-01,-5.446734169982877516e-01,6.356999802052863691e-02,-4.077598377345573177e-02,-5.400386056555896985e-01,-3.000107286230239145e-01,-4.546062645548830106e-01,-2.584819556635815641e-01,-2.252172358231253613e-01,2.957414866768592332e-01,2.540597430853639427e-01
3.157269738951281601e-01,-5.133900968756682781e-01,-1.364437574345505333e-01,1.948857166438222599e-01,3.474680231366220062e-01,9.944386714865963151e-02,-1.621058803707626228e-01,4.164645844839809374e-01,-8.713316517931246619e-02,-7.272904872495227213e-01,1.718738054168710561e-01,-2.144587128314165148e-01,1.225399895388069177e-01,-1.880458204913333931e-01,4.425286757086221989e-01,-7.567967132770662964e-02,8.151846836262707785e-02,-4.311777086806808379e-01,7.540330910433570843e-02,-3.314925166842448978e-01,-8.362318043641100984e-02,-2.607944295590214345e-01,-5.126339334425059069e-02,-2.640164769011400098e-02,2.232807023948612038e-02,-9.037955589303692250e-02,-4.523867841954957170e-01,3.355035440041301276e-01,-1.991640466837311385e-01,1.322419763803989734e-01,3.208079100393071426e-01,4.366734779503857189e-02,1.740911212302405364e-01,4.945234749021365506e-01,4.746316839529481357e-01,1.215210954508918612e-01,-4.207622771569015097e-01,1.112845260591968782e-01,-5.084737507125369760e-02,5.345555402908135079e-02,-1.337790616894031503e-01,-2.265749579094680222e-01,-3.329016332981633020e-01,4.462971784454001362e-02,-4.901532720458307013e-01,2.031872857884634009e-01,3.227330584470565755e-01,-2.011645077982676943e-01,1.895295749552230735e-01,-1.339812935370643665e-01,-6.373217542260144475e-01,-7.947977174625205088e-02,1.232184191891580460e-01,1.141751760831587331e-01,-3.479311076809437075e-01,1.294009656654466489e-01,2.372053679156508332e-01,-2.576420447789505852e-01,3.467790920074214078e-01,2.548535315229947251e-01,-2.067051260441343796e-01,-1.837740323976423951e-01,4.328003573816644467e-01,-3.237629862665662994e-01,-4.182099286025826590e-01,3.495579940739514946e-01,3.165022190398951163e-01,-3.252512108490648313e-01,2.358211920280861851e-01,3.646394896040065781e-02,4.510670285960107218e-01,-3.727145930978944532e-01,-3.281725407060068211e-01,-3.919050300224880545e-01,5.120906460989532727e-01,-5.241716387600896948e-02,2.859045620991079728e-01,6.790649969770352623e-01,-8.535430819859281260e-02,-2.679010704454181102e-01
8.832179779132869057e-02,-1.888197606816391372e-01,3.409810427297778057e-01,-3.855346890492125089e-01,-4.106895630668199182e-01,4.463726201365985635e-01,2.529833424965874933e-01,-5.895911385575745151e-02,-2.025087602852793656e-01,-4.586162395917070533e-01,-3.135887309314508431e-01,-3.139048907898332463e-01,3.388284952143374440e-01,2.773007403802886239e-01,3.220638543094194728e-01,-2.589418323658912446e-01,2.694674416037604395e-02,3.245429445944202351e-01,4.053530175963340754e-01,3.213725761872949227e-01,-4.975502442649505364e-01,-4.220033955235769074e-02,-5.066584268772695854e-01,3.220569679439247435e-02,-1.215813704851748944e-01,2.795908747009745454e-01,7.700102655932461460e-02,-4.509431447498134515e-01,-3.124464718302966681e-01,2.181823090468636706e-01,-3.465761197509122371e-01,3.580478166004271157e-01,4.977615160880611844e-01,3.568732973538466524e-01,-2.484417221970318390e-01,1.830869762538503420e-01,3.708870288208848121e-01,2.106308272213454902e-01,2.263785832704603637e-02,2.057690581757145865e-01,-3.116994020359538653e-01,-1.288895433781371835e-01,-1.730869730096972758e-01,6.720200087507656461e-02,6.619367109276542982e-02,8.141293495516792322e-02,-5.727312707602924546e-02,1.348399897287382299e-01,-7.480737432350723082e-02,-3.925665733773996968e-01,9.002392725056233835e-02,2.608321621992440095e-02,-2.751546163378491006e-01,1.098567849121462325e-01,2.466910793670888669e-01,-2.571181847970917533e-01,-5.360306927004157007e-01,-4.430607180609451023e-01,2.835967800844418352e-01,1.530472007300424375e-01,-3.661830465077571262e-01,2.616570066182847265e-01,-5.318898753800721524e-01,-2.235130628260570407e-01,1.764415051799195500e-01,-5.040928554008162754e-01,4.508322093089593974e-01,3.694973504970048839e-01,2.707115727636389413e-01,-1.689565490230068509e-02,-3.840017202557143849e-01,-3.019069010894783189e-01,2.394299336851564430e-01,-3.615123780424067679e-01,1.012017912561356259e-01,-3.763044389919569244e-01,3.696390708698625571e-02,2.705126318872264068e-01,-3.646328209250214447e-02,-3.394405025684468225e-01
1.952277225957750606e-01,-1.270371940210869022e-01,-8.825385232149469961e-02,3.416698496394172113e-01,-1.608526717541656215e-01,-3.002576459269851172e-01,5.640810338268090751e-01,-3.754241053754711066e-01,4.210074389223800173e-01,-6.286236592692355796e-01,-9.393885176587762897e-02,3.466884058269770891e-02,-3.245739340909144510e-01,4.712922933372833967e-01,6.541716892869245403e-02,-2.064020443803376015e-01,1.747850714809156547e-01,4.974832432250916314e-01,2.344478987893300059e-01,2.759241850569586485e-01,1.689899052517732925e-01,-6.414716141034358665e-02,-2.864603290627510956e-01,3.646422188703269951e-01,2.050436052540032528e-01,-1.144236251559048595e-01,1.516511073477842253e-01,5.526452710143062719e-01,2.485683596498722836e-01,6.334254526802135521e-01,-1.421886016333772651e-01,-1.110194038803857391e-01,-3.248602439758591087e-01,-1.879282866417389397e-02,2.265803640352576365e-01,-7.534622923919905013e-02,3.039802870608659946e-01,-3.757742918351602013e-01,3.449551606035689555e-01,5.399099869910981564e-01,-4.912681456669347191e-01,4.426179560780828248e-02,3.517694492713686616e-01,-7.788305531754403932e-02,5.962645057902787524e-03,2.017702303850702761e-01,2.078283385057369259e-01,1.524972064758053358e-01,-2.658276325488131420e-01,-1.183325983900693212e-01,-1.307365513290077164e-01,6.188739890267935806e-02,-2.520360499112834773e-01,5.164109299227959832e-02,2.910435979970140696e-01,2.751750214378644310e-01,2.659406156635611695e-02,2.477078372480042423e-01,-2.152702225983907647e-01,1.733214197889970387e-01,6.061035794428943912e-01,3.512246713111372709e-01,8.686959161839813426e-02,-2.191206139633973538e-02,-2.795360345411739833e-01,3.997108811136990680e-01,-2.713700719097196790e-01,7.349450484621963819e-02,-1.667582972706723732e-01,4.240075652299392650e-01,-3.469682963128027375e-01,-5.734798385115838504e-02,-5.054875588030875028e-02,-5.269922055155915608e-01,-2.391669451991985107e-01,8.214044109689178086e-02,2.393460251794104002e-02,-1.099778892266572855e-01,2.373805973400449146e-02,3.076969517267246768e-01
-1.536271096693685723e-01,-5.678824158639506764e-02,-5.212196882882424998e-01,2.856159412751959614e-01,-4.876386846138469622e-01,3.374032000926036612e-01,4.244673911348801343e-01,2.943218016314171851e-03,1.016224757652546135e-01,-2.260063378202875894e-01,-2.934050572672952661e-01,3.880563047738363469e-01,-5.541045152386822048e-01,-5.705941117355409209e-02,1.727714758584751875e-01,-3.445833642065433966e-01,-4.367901886673922532e-04,-2.062279453876517121e-01,-4.155076553876637102e-01,-4.115278330612370250e-01,-1.577444010442522193e-01,-2.075766707122177479e-01,-2.423219993816771445e-01,7.574445301185278590e-02,-3.749152774863301341e-01,-2.912913001015002626e-02,-3.374457224044760673e-01,2.159116562953843355e-01,3.852231717644692965e-01,1.590974990595652450e-01,-3.173781105464612007e-01,4.091691724479697423e-01,-3.223544309958019383e-02,-2.682634942763784114e-01,6.297386123437778704e-02,-3.506367434165961194e-01,3.834363677478094812e-01,3.703015537099205723e-01,1.257401077616438767e-01,1.905246392155475754e-01,2.185287297671826279e-01,2.895192184834340376e-01,3.461575141095724617e-01,1.771998764625354883e-01,-3.163399068132795589e-01,2.709350087612977798e-01,-3.005772007541152036e-01,-1.347882471354787115e-01,4.295216079409496790e-01,2.102715695411726260e-01,5.047067149910403061e-02,-2.262979410344534703e-01,4.335441130135518906e-01,3.353831088089213042e-01,2.894353611656797637e-02,-1.516718880084138577e-01,9.726427189805474105e-02,-7.795590485626470445e-02,-6.777453304083637109e-01,3.750698109869258778e-01,-1.199987171298221716e-02,1.143830218758030981e-01,-3.071684758520140668e-01,-3.606334872632432353e-01,1.993410680696729859e-02,-2.133356314561102862e-01,4.372130524979824795e-01,-4.316279301410654856e-01,4.084095289207945734e-01,-3.739912046701812653e-01,-1.895718281986766562e-01,1.566074850645695349e-01,2.536926225182719041e-01,-2.807432179259830574e-01,-3.249995739063741285e-01,3.115475505714412896e-02,-9.464700158247074668e-02,3.812528688058252069e-01,-5.045121123576044031e-01,-3.915044208087934408e-01
1.788417292837739536e-01,-5.642735578211323100e-01,2.098687574591093230e-01,5.025596084191980006e-02,3.504141794180007374e-01,4.922463388183764277e-01,-3.704818210322299299e-01,-9.744614059025961950e-02,-3.995045016354070722e-01,-6.544648619894234409e-01,-1.934942918497960518e-01,1.215594236679945761e-01,-1.032244067831322026e-03,8.767542505900319250e-02,-5.858089585839787450e-01,3.307996547452252134e-01,3.101437580155825824e-01,3.305390462778347027e-01,1.596152136666458554e-01,-6.735637517371637628e-01,1.948120382329493194e-01,-2.744019782545699393e-02,-1.187582577844679826e-01,-9.854049080635240987e-02,3.987332577664606248e-01,9.657422481256627139e-03,-5.367540127798602345e-01,1.782829683274980426e-01,3.846025621029762753e-01,-1.247406420763317175e-01,-4.866934295666346388e-01,-1.467531814706815874e-01,-5.696081164403978825e-01,-1.808281166810830343e-01,1.647105720881734403e-01,3.898400017690265007e-01,3.136095619972513182e-01,9.032244947413377301e-02,1.617135921152224876e-01,3.129515996906894748e-01,1.878039907901102867e-01,6.928706820545155187e-02,2.635991292926895824e-01,-5.761193378917297547e-01,-9.602601009583590363e-02,-3.613351525817756760e-01,-6.561658746601075620e-01,2.974346337586754596e-01,1.951954796947731052e-01,-2.969838896401290618e-01,-1.619651701490721629e-01,-5.567144758705433460e-01,2.008072069260352088e-01,2.660943446198612561e-01,3.697724971629544055e-01,4.046199439455426816e-01,3.231315105574419921e-01,-4.825911227382765345e-01,5.164413109090923992e-01,-9.281151691439264162e-02,4.532165178123352400e-01,-6.158257563207838320e-02,-3.420009827543092351e-01,4.937350583810590221e-01,2.658996004850630035e-01,-5.070164669961804149e-01,-2.656667189780139715e-01,-4.042024857274410521e-01,2.501680517325285402e-01,1.993461779547335000e-01,-4.045198700293491795e-02,-7.703675971271732419e-03,1.494644899037715358e-01,-2.230065731861584355e-01,3.712244366436888154e-01,-5.096846684868135968e-01,2.787221158460034265e-01,5.631758772845159022e-01,7.010992414181614965e-03,1.896489655076341041e-01
1.259439710110105415e-01,2.068480658170906705e-01,-4.128929099815212972e-02,2.144429867189630579e-01,-2.635931048569665203e-01,2.049105900312717388e-01,-1.829977880317757433e-01,-2.441402389094929348e-01,-3.178916238451930387e-01,-7.778882243293859522e-02,-4.352962199575944879e-01,5.507232062706834443e-03,-3.294976553023274413e-01,1.872796642778859211e-01,-1.649034927688748375e-01,-2.060398623208623686e-02,-6.343432351963068649e-02,-4.558598412092955687e-01,-1.981330444499686816e-01,-4.403971074959825427e-01,3.566153301581647117e-01,-1.964284590314350765e-01,2.681704830423316532e-01,5.430763502181942121e-02,1.917526856300968696e-01,3.895984846807185042e-01,2.727753281752891001e-01,4.154039879513508060e-01,-3.884734196685382668e-01,-3.448871346710778441e-01,2.751845246629851527e-01,3.451267004256422521e-01,-4.009516483567680534e-01,3.874714794206238766e-01,3.280596267387749301e-03,-4.018794583165650330e-02,2.619117766417227711e-01,3.992052354594400332e-01,-4.048539698604168846e-01,2.867991616050216686e-01,-1.329472491447988292e-01,-1.288105939126801547e-01,-4.587517556360524162e-01,3.551248192520815583e-01,-3.348129633990088450e-01,3.289518145261557946e-01,-3.216489284861061559e-01,-9.746135298557370708e-02,3.362301739505794695e-01,2.714338090177837240e-02,1.182830871617647633e-01,2.998648257551315144e-01,3.790348721370445650e-01,-4.256090257679541744e-01,-6.982111418870812214e-02,-4.973550437814846376e-02,-3.178619662516717348e-01,1.040828816588670880e-01,-3.860221654948740033e-01,4.089678995932061190e-02,-2.150827554686906840e-01,-6.097749904736795568e-01,-6.128532195337888129e-03,-4.710456946928999189e-01,-4.368594648660589219e-01,-4.494221627577819622e-01,4.125689035029019291e-01,-8.187060694772015090e-02,1.996068202083728649e-01,-1.381331468321922995e-01,4.443976368235522667e-01,-3.140645543141361296e-02,-3.353700261102638414e-01,3.294887176002699869e-01,2.899522076714023400e-01,-3.786463134026839539e-01,2.939991788024665653e-01,3.747118737116651027e-02,1.390673852960243595e-01,2.809593140564356495e-01
