3.045482800174113547e-01,1.306123684674520384e-02,-1.351970622263604926e-01,-9.566373714762725633e-02,2.821000535133885156e-01,-4.905806956349106907e-01,-5.623892676722443140e-02,4.912233796881210202e-02,3.658231849534974711e-01,-2.825132764480626224e-01,-1.443492413500012742e-02,1.527207611988339597e-01,-4.416081450700039546e-01,-4.927740131941708013e-01,-3.840270531669039977e-01,4.711092768427529998e-01,-1.141745276093313749e-01,-1.225812110800367505e-01,-3.264679888361103344e-01,3.452986509410952420e-01,-1.241612280116678596e-01,3.368348476397352020e-01,-2.899750587506293997e-01,-4.126276061814798668e-02,3.987425732078338919e-02,2.819864508065568764e-01,3.200342344652472582e-01,-3.042098174980602532e-01,2.059131420600396889e-01,1.583352554513361432e-01,3.016419495638864579e-01,-2.419541053228688732e-01,-2.512653338618106025e-01,-5.081193972041271323e-01,-3.593682083661172144e-01,3.984241943199502978e-01,1.357317817778588287e-01,-2.338139945203958348e-01,2.596051854459765496e-01,1.916439657095965476e-01,2.025100407952956927e-01,-6.801748174318437978e-03,1.566910398810779674e-03,4.509658617517302015e-01,3.779498967410027666e-01,1.462009446800057420e-02,2.147440576541220225e-01,7.309476392103395059e-02,-1.645916561648197718e-01,-3.901775194670095703e-01
2.531267048445448031e-01,-5.390194172180767795e-02,6.407423849422302919e-02,4.643972628917410889e-02,-2.258392629165153487e-01,4.444238717192969812e-01,3.179848951012859137e-01,-8.461946928623155506e-02,-3.512742204788252831e-01,-2.258406688561762632e-01,1.294229580577111079e-02,2.482641240021615792e-01,-4.525189760305935449e-01,-5.219348173057504203e-01,3.043222781201152527e-01,-6.216853329273425849e-02,-8.078447404257732209e-03,-3.558643539753716944e-01,-4.662819502802172389e-01,2.371495906003592488e-02,-3.805316233423850503e-01,-4.651886084658663628e-02,1.910158842626356046e-01,-3.307826719896582723e-01,-3.256146485435984506e-01,-4.381376894663010502e-01,1.616773339630436235e-01,-1.503893956638148177e-01,-3.936578537623184326e-01,-5.480559133217436513e-02,4.383806681615716738e-01,1.099748916100966173e-01,-1.019728075732203726e-01,1.536292592999449202e-01,2.640586521268917797e-01,-1.444074722572660611e-02,-5.969607392858588407e-02,-2.739889287832559805e-01,3.176443173205771298e-01,-4.693442317513725759e-01,-3.392371346516271924e-01,-6.166632332133578642e-02,2.370929052146174831e-01,-3.466047115392760780e-01,5.044123152993593706e-01,-1.736885599956420334e-01,1.640129859041029869e-01,-1.628556022378097046e-01,3.893807284359842025e-01,2.422175599737895202e-01
4.626371807056001151e-01,-3.507551479334294897e-01,1.170265858182179958e-01,-2.312844253949853657e-01,1.288363059212611905e-01,-1.532739798559821787e-01,-3.099945643322450928e-01,1.977027175693114036e-01,-4.320032636028692807e-01,2.508476464443057385e-01,1.401512876415769993e-01,-2.131617285955494587e-02,7.588412841831217170e-02,3.666211996162960784e-01,4.674268931014918804e-01,3.053297865500516073e-01,-1.500433486043792038e-03,7.400666058879727671e-02,3.998249061688221584e-01,-4.784606498130171692e-01,-3.006106118290696183e-01,1.079332145673597559e-01,4.479062676697474488e-01,2.214776932239541363e-02,-4.081360558926837023e-01,1.646168100190590622e-01,-1.006413605551811086e-01,-2.472147028881098788e-02,-3.957910473474395285e-01,-2.121782678120461563e-01,1.517845969156294411e-02,2.309007307766625192e-03,-1.735930762214727696e-01,-2.603446123177989291e-01,-4.655423712835250472e-01,3.815668051926497939e-01,-2.388352405927415267e-01,1.510706710773140025e-02,-2.151126310516432161e-01,9.703667053943329512e-02,7.564863500242148542e-02,3.491738426543776752e-01,-1.381612628896357331e-01,-3.432308778527173310e-01,2.887814103539810065e-02,-2.477672715859645658e-01,-3.049790548858015427e-02,-2.310874463004535251e-01,-2.533878431925017938e-01,6.401642198638282100e-01
9.567628769509149700e-02,3.578663835102441904e-01,3.266424865003851319e-01,-1.026106634565760317e-01,3.628107393919696028e-02,8.843595512379465173e-02,-3.417701913366662514e-01,-4.897614364855797375e-01,7.295229424163358900e-02,-2.753208835149161260e-01,-2.072408132937677561e-01,4.913143792784316344e-01,-4.508963037811173913e-01,4.807285659414020640e-01,-2.456155528036847724e-01,-1.618839111491801042e-01,-9.955818068886397587e-02,-5.828211897075918912e-01,-3.896136469750862141e-01,-4.145896831064028176e-01,8.916504299809172029e-02,1.605671124890454826e-01,-5.041636219397265251e-01,1.112611494036601506e-01,4.725077639086995851e-01,3.664331291485125597e-01,1.448295792918836145e-01,-3.189462971172774552e-01,-3.640296436369365174e-01,-4.140287589911759714e-01,-8.008859251014885383e-02,-3.196049723005215948e-01,3.793891853554338112e-01,-4.712078048267206998e-01,-2.048016615207869651e-01,1.362027792979387530e-01,-2.003980361796601009e-02,2.482267495561951143e-01,-1.301199184845292789e-01,1.917747895966688265e-01,-4.726029718743061658e-01,5.380091597395410263e-02,4.242627773970074068e-01,2.457264181176838647e-01,3.636858073466276570e-02,-2.227950917033435507e-01,2.262229179033533877e-01,-9.536344015422149045e-02,-2.851431704716733129e-01,-6.387147700284320773e-02
-4.626047477688498555e-01,-3.391823850900975157e-01,-4.782610911713170987e-01,-3.717475370237133259e-01,-2.730123802044627235e-01,-3.691665675824772896e-01,2.562941347289925988e-03,-3.994700323347963322e-01,-2.567282344388776005e-01,1.985221710283404939e-01,-2.451131255144893550e-01,-5.047619470531398145e-01,-1.296575083700987445e-02,-2.147816391386750141e-03,4.851325675438665774e-01,3.847728634697577532e-01,-2.599094080407634566e-01,1.665026317973775927e-01,-3.753189975178072846e-01,-4.546147101303196214e-01,2.138125534440188658e-01,-4.871568767941495542e-02,-8.217550795173647615e-02,-2.256689587662254193e-01,-2.758805373233796376e-01,-7.512684011012533969e-02,-3.558279965383235877e-01,2.559231375198329772e-01,6.239401005946464823e-02,5.742505038430835429e-02,6.130927715404652784e-02,-1.244343800717506165e-01,1.978559953560702148e-02,-1.855473984360410666e-01,-4.047943663515558566e-01,3.048332070447506981e-01,-7.031510139123349490e-02,3.697640437991386864e-01,1.599935136230089261e-01,-4.307377182047571473e-01,-4.963184359961249070e-01,-2.595950049871882936e-01,8.347061243074134496e-02,3.400178228786705503e-01,-3.788819247956260461e-01,-1.895587148624900131e-01,-3.122342276828228846e-01,1.264457609047950626e-01,1.396410136987451533e-01,3.446864255968184465e-01
-6.843222194940122571e-02,2.085547955841915158e-01,-6.513511126238130666e-03,4.213674212289135745e-01,-3.446513699798368080e-01,-4.241561323204352807e-02,-1.165014173410964110e-01,1.030688139644941326e-01,-5.403583231953250354e-02,-2.517854023074533321e-01,-1.648627857730499968e-01,4.480570399233334000e-01,-4.224988694619523089e-01,-2.463300622904673332e-01,2.820003157061741206e-01,1.103148833657604938e-01,-3.341095956005183942e-01,1.975167762941494598e-02,-1.972255673173787527e-01,-1.751384239700790602e-01,-2.047013201062291565e-01,-1.743357256701492664e-01,-2.149876980497414103e-01,7.358351677099096710e-02,-3.812453781239107942e-01,-4.437515037782008842e-01,-2.049833082220282598e-01,-4.296333827298287611e-01,2.288630847240302746e-02,-3.693796109542134554e-01,4.459979806259406487e-02,-1.976452988071438210e-01,-2.641534375973606519e-01,-2.901512964739237366e-01,-4.126512362407163681e-01,-4.593685445211533880e-01,-1.142002438509298889e-01,1.553045959045006585e-01,-2.262673223915915854e-01,2.035047534449730966e-01,-5.067037699083154489e-01,-4.782476812849533188e-01,3.767410429030249031e-01,7.792637764595182481e-02,1.405552245360589536e-01,1.670993527007026969e-01,-9.305688568492749557e-02,-2.619767140886152812e-01,2.052963453139675376e-01,-4.483634751802701435e-01
3.398471517308166434e-01,-2.009830810362084330e-01,-1.942002814206328920e-01,-4.316789212603954207e-01,2.829229043627214391e-01,3.584373199630119800e-01,-4.099850160865322057e-01,-5.414323583847210353e-01,7.367545959001886580e-02,3.641688989466658755e-01,1.941345364606408275e-01,-1.346429397287098872e-01,7.951318856968599136e-02,-1.481068041000441482e-01,-2.210970477001057977e-01,1.091200142087523639e-01,-4.825686892302712416e-01,-5.765900582439286055e-03,8.511950813758359380e-02,-1.794959087486175109e-01,9.243993963137310532e-02,-1.334060653509920313e-01,-2.460567383380643791e-01,3.634126067996351628e-01,-1.812031594961635572e-01,-1.598945539133631022e-01,-2.754801136059489286e-01,-4.725175384359394104e-01,1.727332483928725737e-01,-3.005478177051100208e-01,-2.411839714617171893e-01,-1.827422986732715471e-01,-3.831403775737181050e-01,-3.314517026612002759e-01,3.077355981881508273e-01,2.146792628266422920e-01,1.095550333446235758e-01,4.401576817693663574e-02,-9.278532861472323090e-02,-2.733102053900854367e-01,-4.803585935414223518e-01,4.464892057776367190e-02,3.317444725714812637e-01,2.487628484566814235e-01,-2.106592664177665553e-01,-1.898812322158077437e-01,-4.295477658298109125e-01,4.383207757237710805e-02,-4.242400171894879501e-01,6.074522012012980449e-02
1.950062787082585680e-01,6.831547808268542687e-02,-2.370378424614581481e-01,2.876152501032638864e-01,-1.033722495955956833e-01,3.228412202256025765e-01,-3.513842377348706525e-01,-1.597794178079136040e-01,-1.548469548607307733e-01,5.883350152730235094e-02,-1.667710226019794573e-01,-4.453334784616415631e-01,-1.574414304163059275e-01,8.078268995372570038e-02,-2.093269879991725702e-01,5.404998763668645845e-01,-4.669168666513269506e-02,-3.149134909911193159e-01,1.580884949802572881e-01,4.492139177536786931e-01,-1.058569625712220408e-01,1.682853918021950113e-01,6.220682621774894366e-02,-1.316906068509030303e-01,-1.483623999847787367e-01,-2.605408426027304714e-01,-5.036861959712714276e-02,4.541814808006559567e-01,-3.599450580758671303e-01,4.515023725826073364e-01,-6.563439276001943601e-02,-2.580358071727230085e-01,-3.122576822000787122e-01,3.428870756432565448e-01,-1.952155164112699681e-01,9.387443569067949189e-02,-2.630841433824910314e-01,-4.159272185753647988e-01,3.094019755640509683e-01,-3.372928350475541404e-01,-2.786858984731542810e-01,6.342456313136554669e-02,-2.013538761589764824e-03,-6.100271106456749831e-02,-1.134127382286574670e-01,-1.378395270678039464e-01,-2.705611971177093178e-01,-3.642787913116545817e-01,3.426505591618563829e-01,2.810787362188692518e-01
-1.286533324595352523e-01,3.035476842655462359e-01,1.550881310078577879e-01,2.278334121299390169e-01,3.977089311892109125e-01,-2.845107736352144312e-01,5.050996514692865369e-02,-1.066153132350428079e-01,-2.212976264018131911e-01,2.630232085669528264e-01,3.376399919706230546e-01,4.241720362318635584e-01,-4.680070710906846232e-01,4.076281726213826229e-01,-7.197300072993265130e-02,-4.269922130699742024e-01,-1.090135273331318821e-01,-3.864876687607968764e-01,-1.351312007507520785e-01,-1.839644603940132350e-01,2.525327501404415753e-01,4.458800924556040601e-01,5.099329196354894789e-01,-3.830856740616127576e-01,-2.936756628926609491e-01,-2.054109872879516241e-01,-4.241605677162474386e-01,-1.415886416100114453e-01,1.918760042078577199e-01,-1.592533613670492898e-01,2.939918299507009447e-01,-4.142499710111496869e-01,2.105330976878848626e-01,-4.357653969150481754e-01,-2.581412069421600841e-01,3.220123994064442163e-01,-1.547252327329873001e-01,3.217254540924290862e-01,2.059523642996996806e-01,4.994512269619617584e-01,-4.746568305947552746e-01,4.364262175017980527e-01,2.381772637187627162e-01,3.102926288383556774e-01,8.520617296157658588e-03,-2.982556489602198324e-01,-1.245511372611221579e-01,4.834693185420050887e-01,-1.367101622551195883e-01,-4.844466829671739000e-02
-1.080500914611046137e-01,9.966183814570490906e-02,3.977941777361616582e-01,3.966192160007598888e-01,-2.082457319154971120e-01,-4.818732329276483872e-01,-2.607774186208534628e-01,-1.368380649255176440e-01,2.753284028071084633e-01,-3.632974313442259573e-02,-1.015229748865242171e-01,-1.940067435869550494e-01,-1.895442010853137238e-01,3.617074583857961545e-01,-4.266543570712673650e-01,3.658211015734029181e-01,4.483784082885492461e-01,-2.941959782535741308e-01,-5.953651121008418645e-02,2.430259345829656192e-01,2.542410800342486676e-01,-8.608063167249488390e-02,8.483532275082689145e-02,-1.395187883692084185e-01,-2.306506743679447285e-04,-8.325792502412436569e-02,2.958451430949222277e-02,1.733752301365958925e-01,-2.241196716439044362e-02,4.027985862264928107e-02,-2.316557173301062866e-01,1.579345477605693104e-01,4.108743726594867030e-02,3.514309481146529190e-01,5.553714744053711572e-01,-1.810864774319473347e-02,-4.483058783988663754e-01,-2.980569521650288101e-01,1.487197605622614383e-01,6.581512097130516603e-02,-2.981689689849188474e-01,-4.036554527174585627e-01,-4.999678577250580430e-02,-5.580723145240752692e-02,-1.108252746224235308e-01,1.263801291738654298e-01,-5.670624912509249910e-02,-2.492174305286253555e-01,-2.997800346681094297e-01,-1.852936410069023210e-01
